IND,CHI,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,26,8-14,0-2,5-5,4,7,11,4,1,0,3,4,21,+22
J. HolidayJ. HolidaySF,26,5-9,4-7,0-0,0,4,4,2,1,0,1,1,14,+27
M. TurnerM. TurnerC,26,5-9,2-2,0-1,1,9,10,1,0,4,0,2,12,+25
M. BrogdonM. BrogdonPG,29,4-9,2-5,6-6,0,4,4,7,1,2,1,1,16,+28
C. LeVertC. LeVertSG,20,6-9,0-2,0-0,0,2,2,2,1,1,2,0,12,+25
I. JacksonI. JacksonF,4,0-3,0-0,0-0,0,1,1,0,0,1,0,1,0,+1
T. CraigT. CraigSF,17,2-3,0-1,0-0,0,4,4,1,1,2,0,2,4,+4
O. BrissettO. BrissettSF,7,1-2,1-1,0-0,1,1,2,0,0,1,0,0,3,-2
G. BitadzeG. BitadzeC,7,0-5,0-0,0-0,2,3,5,0,0,0,1,1,0,-2
B. WanamakerB. WanamakerPG,7,0-1,0-0,2-2,0,1,1,0,0,0,0,1,2,-2
T.J. McConnellT.J. McConnellPG,21,1-4,0-0,2-2,3,3,6,3,0,0,1,1,4,+10
J. LambJ. LambSG,9,2-4,1-2,0-0,0,2,2,2,0,0,0,0,5,+1
K. MartinK. MartinSG,20,3-7,1-3,0-0,0,1,1,2,1,0,0,1,7,+9
C. DuarteC. DuarteSG,23,3-11,2-6,1-2,0,6,6,3,1,1,2,0,9,+14
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,27,8-16,0-1,2-2,0,1,1,2,1,0,4,2,18,-18
T. BradleyT. BradleyC,17,3-4,0-0,0-0,0,5,5,0,0,0,0,1,6,-15
L. BallL. BallPG,25,0-7,0-4,0-0,0,5,5,2,0,1,1,1,0,-32
C. WhiteC. WhitePG,25,2-10,0-3,0-0,0,5,5,3,0,0,0,4,4,-12
Z. LaVineZ. LaVineSG,26,7-18,3-7,0-1,1,1,2,3,0,0,3,0,17,-34
A. JohnsonA. JohnsonF,5,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0,-6
J. GreenJ. GreenSF,16,1-2,0-0,1-2,1,3,4,0,2,0,0,2,3,-7
D. Jones Jr.D. Jones Jr.SF,19,2-3,0-0,4-6,2,3,5,0,1,0,0,1,8,-13
T. Brown Jr.T. Brown Jr.SF,30,2-9,1-4,1-2,1,4,5,2,0,0,0,1,6,-6
M. SimonovicM. SimonovicC,7,0-1,0-1,1-2,0,1,1,0,0,0,1,0,1,+2
D. DotsonD. DotsonPG,7,1-3,0-2,0-0,0,3,3,0,0,0,0,0,2,+2
M. ThomasM. ThomasSG,12,2-7,1-4,0-0,0,1,1,0,1,0,0,1,5,-4
A. DosunmuA. DosunmuSG,24,3-4,1-2,0-0,0,1,1,1,0,1,0,3,7,-17
