MEM,UTAH,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,34,9-19,4-11,4-5,3,5,8,0,2,2,0,3,26,-2
K. AndersonK. AndersonSF,23,4-6,1-2,0-0,2,6,8,4,1,0,2,0,9,+2
S. AdamsS. AdamsC,24,0-3,0-0,2-2,4,4,8,4,3,1,0,2,2,+4
J. MorantJ. MorantPG,37,9-30,3-10,11-14,2,2,4,7,2,0,1,2,32,+1
D. BaneD. BaneSG,34,12-20,4-8,0-0,0,4,4,4,2,0,2,4,28,+15
B. ClarkeB. ClarkePF,26,3-5,0-1,4-4,4,5,9,1,0,1,1,5,10,-1
T. JonesT. JonesPG,11,0-2,0-0,0-0,0,2,2,2,0,0,0,0,0,0
J. KoncharJ. KoncharSG,21,2-4,0-0,0-0,1,2,3,1,0,0,1,2,4,-6
Z. WilliamsZ. WilliamsSG,29,3-6,1-3,1-2,0,4,4,1,0,0,0,2,8,-8
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,30,3-6,3-6,0-0,0,6,6,1,1,0,1,3,9,-4
B. BogdanovicB. BogdanovicSF,30,8-14,7-11,1-1,0,3,3,3,0,0,2,2,24,-4
R. GobertR. GobertC,33,9-10,0-0,5-6,2,11,13,0,0,5,0,3,23,+10
M. ConleyM. ConleyPG,30,7-12,3-5,2-3,0,4,4,8,1,0,4,2,19,+13
D. MitchellD. MitchellSG,36,5-20,3-10,5-6,4,2,6,8,1,0,4,3,18,-11
R. GayR. GaySF,18,1-6,0-3,0-0,0,3,3,0,0,2,0,0,2,+3
H. WhitesideH. WhitesideC,15,4-7,0-0,4-6,3,3,6,0,0,2,1,4,12,-11
J. ClarksonJ. ClarksonPG,23,3-9,1-6,2-3,0,3,3,4,0,1,0,1,9,+7
J. InglesJ. InglesSG,24,1-3,0-2,0-0,1,0,1,2,2,0,2,1,2,-6
T. ForrestT. ForrestSG,2,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0,-2
