MEM,MIN,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,26,2-9,0-2,8-10,1,3,4,2,0,1,3,4,12,-29
K. AndersonK. AndersonSF,20,1-5,0-2,0-0,0,4,4,2,0,0,1,2,2,-28
S. AdamsS. AdamsC,18,1-1,0-0,4-6,0,2,2,1,0,1,2,2,6,-21
J. MorantJ. MorantPG,27,3-9,0-3,5-6,0,0,0,5,1,0,3,1,11,-31
D. BaneD. BaneSG,25,6-13,4-8,5-6,2,3,5,0,0,0,0,2,21,-22
B. ClarkeB. ClarkePF,18,1-3,0-0,1-2,1,0,1,1,1,1,1,3,3,-15
S. AldamaS. AldamaPF,12,1-3,0-2,0-0,1,3,4,2,0,0,0,0,2,-1
K. TillieK. TillieSF,7,1-4,1-2,0-0,0,0,0,0,0,0,0,3,3,-9
X. TillmanX. TillmanC,19,3-11,0-2,2-2,3,1,4,1,2,1,0,3,8,-15
T. JonesT. JonesPG,18,5-9,3-3,3-3,0,2,2,2,1,1,2,1,16,-17
J. KoncharJ. KoncharSG,21,0-3,0-2,0-0,2,5,7,4,1,0,1,2,0,-12
Z. WilliamsZ. WilliamsSG,21,3-9,1-5,0-0,0,0,0,0,0,0,0,1,7,-6
J. CulverJ. CulverG,8,2-4,0-1,0-0,0,0,0,1,1,0,1,0,4,-9
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,25,2-4,0-0,1-2,5,5,10,3,3,2,2,3,5,+28
A. EdwardsA. EdwardsSF,26,8-10,5-6,2-2,0,0,0,2,0,0,1,3,23,+36
K. TownsK. TownsC,24,8-15,1-2,4-5,2,3,5,2,1,1,1,4,21,+28
P. BeverleyP. BeverleyPG,22,4-7,3-3,0-0,3,2,5,4,2,1,1,2,11,+26
D. RussellD. RussellPG,27,9-15,4-9,6-9,2,2,4,5,0,0,2,2,28,+34
T. PrinceT. PrincePF,16,3-7,1-4,2-2,0,2,2,4,0,0,1,3,9,+3
J. McDanielsJ. McDanielsPF,17,1-3,0-1,0-0,0,3,3,0,2,0,0,6,2,+4
N. KnightN. KnightF,9,2-2,0-0,2-4,1,2,3,3,1,0,1,0,6,+7
J. LaymanJ. LaymanSF,8,0-2,0-2,0-0,0,1,1,0,0,0,0,0,0,+9
N. ReidN. ReidC,15,2-6,0-1,0-1,4,2,6,1,1,2,2,1,4,+8
J. McLaughlinJ. McLaughlinPG,15,3-4,1-2,1-1,0,1,1,0,1,0,1,0,8,+3
M. BeasleyM. BeasleySG,21,4-9,4-8,0-0,0,3,3,3,1,0,0,2,12,+11
J. NowellJ. NowellSG,8,1-5,0-2,2-2,1,2,3,1,0,0,0,0,4,+9
L. BolmaroL. BolmaroSG,7,2-2,1-1,0-0,0,4,4,0,0,0,1,0,5,+9
