DET,WSH,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,32,4-10,2-3,4-4,0,1,1,0,1,1,3,2,14,0
S. BeyS. BeySF,38,7-17,4-10,6-7,2,3,5,5,0,0,0,1,24,-3
I. StewartI. StewartC,27,4-8,0-0,3-3,4,5,9,0,0,0,1,1,11,+1
C. JosephC. JosephPG,35,3-6,2-2,1-1,1,3,4,3,2,0,1,4,9,+6
C. CunninghamC. CunninghamPG,27,5-16,0-5,2-2,0,4,4,4,1,0,2,4,12,-1
K. OlynykK. OlynykPF,13,0-3,0-1,0-0,1,2,3,1,1,1,2,1,0,-8
M. Bagley IIIM. Bagley IIIPF,21,4-10,0-0,2-6,3,5,8,1,0,0,0,1,10,-10
K. HayesK. HayesPG,12,0-5,0-1,0-0,1,0,1,3,0,0,2,1,0,-14
H. DialloH. DialloSG,21,3-7,0-0,4-4,1,5,6,1,1,1,0,2,10,-13
R. McGruderR. McGruderG,12,2-3,0-1,0-0,0,3,3,1,1,0,0,2,4,-3
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,38,10-18,1-4,2-3,0,7,7,2,0,1,4,1,23,+11
C. KispertC. KispertSF,33,4-9,2-7,0-0,0,4,4,0,1,0,1,1,10,+5
T. BryantT. BryantC,20,3-7,0-1,5-5,3,1,4,2,0,0,0,4,11,-7
R. NetoR. NetoPG,28,5-11,0-4,1-2,0,4,4,3,4,0,3,4,11,0
K. Caldwell-PopeK. Caldwell-PopeSG,35,6-15,4-6,0-0,0,2,2,3,0,1,2,0,16,-5
A. GillA. GillPF,26,3-4,0-0,0-0,4,2,6,2,0,1,2,2,6,+13
R. HachimuraR. HachimuraPF,10,1-4,1-3,3-4,0,1,1,0,1,0,0,1,6,+6
D. AvdijaD. AvdijaSF,31,4-9,1-3,3-4,2,13,15,3,1,0,2,1,12,+13
I. SmithI. SmithPG,20,4-8,0-1,0-0,1,1,2,6,1,0,1,2,8,+9
