DAL,MIA,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,36,5-9,4-7,0-0,3,2,5,1,0,1,1,4,14,-6
D. PowellD. PowellC,26,3-4,0-0,1-3,2,1,3,3,1,0,1,5,7,+2
J. BrunsonJ. BrunsonPG,39,6-14,3-5,4-5,1,3,4,6,2,0,2,4,19,+12
L. DoncicL. DoncicPG,38,5-19,2-7,9-12,1,9,10,6,0,1,3,3,21,+3
J. GreenJ. GreenSG,20,3-5,2-3,0-0,2,2,4,3,0,0,0,3,8,+2
M. KleberM. KleberPF,35,5-10,3-8,6-8,2,4,6,0,1,5,1,3,19,+13
D. BertansD. BertansSF,13,4-8,3-7,1-1,1,2,3,1,0,0,0,2,12,+9
S. BrownS. BrownSF,6,0-0,0-0,0-0,0,1,1,1,0,0,0,0,0,+2
S. DinwiddieS. DinwiddiePG,23,2-5,0-2,0-4,0,2,2,5,1,0,0,2,4,-3
F. NtilikinaF. NtilikinaPG,4,1-2,1-2,0-0,0,0,0,1,0,0,0,0,3,+6
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,30,2-6,1-3,1-2,1,5,6,1,0,0,3,3,6,-9
J. ButlerJ. ButlerSF,38,8-18,0-2,13-14,4,6,10,3,0,0,2,2,29,+4
B. AdebayoB. AdebayoC,33,10-19,0-0,1-2,4,8,12,3,0,2,1,4,21,0
K. LowryK. LowryPG,38,4-8,2-2,3-4,0,4,4,4,1,0,2,2,13,-14
D. RobinsonD. RobinsonSG,20,2-6,1-5,0-0,1,0,1,1,0,0,0,1,5,-2
H. HighsmithH. HighsmithF,16,2-6,2-5,0-0,0,2,2,0,0,0,0,2,6,-1
O. YurtsevenO. YurtsevenC,15,5-8,0-0,1-2,4,4,8,1,0,0,1,1,11,-8
G. VincentG. VincentPG,29,1-9,0-7,2-2,1,3,4,5,0,0,2,4,4,-6
M. StrusM. StrusSG,21,1-4,1-3,1-1,0,1,1,1,0,0,1,4,4,-4
