TOR,MIL,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,40,11-20,3-3,5-9,2,6,8,10,2,0,6,5,30,+7
P. AchiuwaP. AchiuwaPF,39,7-13,0-3,0-0,4,6,10,2,1,3,2,5,14,0
Y. WatanabeY. WatanabeSF,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-10
O. AnunobyO. AnunobySF,39,9-23,3-13,3-5,2,6,8,4,0,1,1,6,24,-4
F. VanVleetF. VanVleetSG,42,6-17,3-8,2-4,0,4,4,7,3,0,2,5,17,+10
C. BoucherC. BoucherPF,36,6-12,2-5,1-2,2,5,7,1,1,3,1,3,15,+15
J. ChampagnieJ. ChampagnieSF,31,1-5,1-2,0-0,6,6,12,1,0,1,2,1,3,+13
S. MykhailiukS. MykhailiukSG,7,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,+4
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,35,6-17,1-3,17-17,0,6,6,4,0,2,4,5,30,-9
K. MiddletonK. MiddletonSF,37,3-12,2-6,8-9,0,4,4,5,3,2,3,1,16,+1
B. PortisB. PortisC,34,4-8,1-3,2-3,4,7,11,0,0,3,1,3,11,+1
W. MatthewsW. MatthewsSG,30,2-10,1-8,0-0,2,2,4,1,2,0,0,2,5,+4
G. AllenG. AllenSG,28,6-11,3-6,3-4,2,2,4,3,1,0,0,3,18,+11
J. NworaJ. NworaSF,5,0-0,0-0,0-0,0,2,2,0,0,0,1,0,0,-13
G. HillG. HillPG,27,3-9,2-5,0-0,0,3,3,3,1,0,1,2,8,-7
P. ConnaughtonP. ConnaughtonSG,20,1-3,1-3,2-2,0,3,3,0,0,0,0,3,5,-9
R. HoodR. HoodSG,8,0-2,0-1,0-0,0,1,1,0,0,0,0,0,0,-3
D. DiVincenzoD. DiVincenzoSG,17,1-5,1-4,0-0,1,2,3,3,1,1,3,4,3,-11
