CHI,DET,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. WilliamsP. WilliamsPF,28,2-3,0-0,2-2,0,1,1,0,0,0,1,2,6,+12
D. DeRozanD. DeRozanSF,38,8-17,1-1,0-2,0,7,7,2,3,0,2,2,17,+5
N. VucevicN. VucevicC,36,7-21,1-4,0-0,5,10,15,4,0,0,3,1,15,+13
L. BallL. BallPG,33,5-12,2-6,0-0,3,3,6,4,0,1,4,0,12,+17
Z. LaVineZ. LaVineSG,35,11-17,1-5,11-11,0,7,7,4,1,1,2,2,34,+8
A. JohnsonA. JohnsonF,12,0-2,0-0,0-0,1,3,4,0,0,0,2,3,0,-7
J. GreenJ. GreenSF,15,0-1,0-1,0-0,0,3,3,1,0,0,0,0,0,-8
T. Brown Jr.T. Brown Jr.SF,4,0-0,0-0,0-0,0,0,0,0,0,0,0,3,0,-6
A. CarusoA. CarusoSG,27,1-5,1-3,0-0,0,3,3,3,4,2,2,5,3,-11
A. DosunmuA. DosunmuSG,11,3-8,1-3,0-0,0,2,2,0,0,1,1,1,7,+7
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,32,8-20,3-5,5-5,3,3,6,2,1,1,1,3,24,-10
S. BeyS. BeySF,33,6-15,0-4,1-2,2,7,9,4,0,0,1,4,13,-6
I. StewartI. StewartC,26,6-9,0-1,0-0,2,6,8,0,0,1,2,1,12,-7
F. JacksonF. JacksonPG,29,3-8,1-5,0-0,0,2,2,0,0,0,2,4,7,-13
K. HayesK. HayesPG,20,0-6,0-0,0-0,1,4,5,2,0,0,2,1,0,-11
K. OlynykK. OlynykPF,22,5-10,0-4,0-1,0,4,4,3,1,0,2,0,10,+1
T. LylesT. LylesPF,17,2-4,0-1,0-0,0,6,6,1,2,0,2,0,4,0
C. JosephC. JosephPG,28,1-6,1-4,0-0,2,1,3,2,2,1,1,0,3,+5
J. JacksonJ. JacksonSG,19,3-7,1-3,0-1,1,3,4,2,0,1,3,2,7,+3
H. DialloH. DialloSG,15,2-5,0-1,4-4,0,0,0,1,1,1,0,1,8,+8
