MIL,CHA,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,37,11-20,3-6,18-20,2,10,12,3,1,2,3,5,43,-13
K. MiddletonK. MiddletonSF,37,9-17,4-6,5-5,1,9,10,9,0,0,6,4,27,+14
J. NworaJ. NworaSF,31,1-11,1-6,0-0,1,2,3,2,0,1,1,1,3,-7
B. PortisB. PortisC,37,9-17,1-3,0-0,4,9,13,1,2,0,4,3,19,+2
W. MatthewsW. MatthewsSG,34,3-10,3-8,0-0,1,0,1,1,2,0,0,1,9,+5
S. OjeleyeS. OjeleyePF,14,0-1,0-0,0-0,1,2,3,0,0,0,0,0,0,-8
S. MamukelashviliS. MamukelashviliPF,12,2-4,0-1,1-1,2,1,3,2,0,0,0,3,5,-10
T. AntetokounmpoT. AntetokounmpoSF,4,0-0,0-0,0-0,1,0,1,0,1,0,0,2,0,+4
L. GallowayL. GallowaySG,17,0-5,0-3,0-0,1,5,6,3,0,0,0,1,0,-12
R. HoodR. HoodSG,19,0-5,0-4,0-0,0,1,1,0,0,1,1,0,0,-15
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,33,3-12,1-6,2-2,0,5,5,2,0,1,1,2,9,+2
M. BridgesM. BridgesSF,35,9-16,3-7,0-2,2,6,8,3,1,0,0,2,21,-1
M. PlumleeM. PlumleeC,17,2-3,0-0,0-2,3,0,3,2,2,0,1,5,4,-3
L. BallL. BallPG,26,8-19,2-7,1-2,2,7,9,8,1,0,2,5,19,-2
T. RozierT. RozierSG,34,11-19,6-10,0-0,0,4,4,4,2,0,2,0,28,+15
J. McDanielsJ. McDanielsPF,18,1-8,0-4,2-3,1,1,2,3,1,0,1,1,4,+4
P.J. WashingtonP.J. WashingtonPF,23,2-3,2-2,1-2,2,6,8,1,0,1,1,6,7,+11
C. MartinC. MartinSF,26,1-2,0-1,2-2,3,3,6,4,2,0,1,1,4,+2
K. Oubre Jr.K. Oubre Jr.SG,27,7-17,2-11,2-2,0,4,4,2,1,1,1,3,18,+12
