SA,PHI,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. Bates-DiopK. Bates-DiopSF,28,3-6,1-2,2-2,0,5,5,0,0,0,0,1,9,-5
J. PoeltlJ. PoeltlC,30,7-12,0-0,3-4,2,4,6,1,1,1,0,2,17,+4
D. MurrayD. MurrayPG,36,10-23,3-6,4-5,1,4,5,9,3,1,6,3,27,-16
B. ForbesB. ForbesSG,31,3-14,1-7,0-0,1,4,5,3,1,1,0,2,7,-8
J. PrimoJ. PrimoSG,25,4-7,1-3,0-0,1,1,2,2,1,1,2,4,9,-7
D. EubanksD. EubanksPF,18,2-4,0-0,2-2,3,1,4,2,0,0,1,3,6,-23
D. CacokD. CacokPF,4,1-2,0-0,0-0,1,0,1,0,0,0,0,1,2,-3
J. MorrisJ. MorrisF,4,0-2,0-1,1-2,0,0,0,0,0,0,0,1,1,-3
A. LambA. LambSF,4,0-1,0-1,0-0,0,1,1,1,0,0,0,0,0,-3
J. WieskampJ. WieskampSF,12,0-3,0-2,1-3,0,2,2,0,0,0,0,1,1,-12
J. LandaleJ. LandaleC,17,3-7,2-5,0-0,0,2,2,0,0,2,0,0,8,-13
L. Walker IVL. Walker IVSG,19,5-11,1-3,2-2,0,4,4,2,0,0,2,2,13,-8
T. JohnsonT. JohnsonG,12,0-0,0-0,0-0,2,0,2,2,0,0,1,1,0,+2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,34,9-12,0-0,5-6,2,5,7,5,0,0,0,2,23,+2
J. EmbiidJ. EmbiidC,32,10-23,0-1,11-15,3,9,12,7,0,1,4,1,31,+26
S. CurryS. CurrySG,37,10-18,3-8,0-0,0,7,7,7,0,0,1,3,23,+30
M. ThybulleM. ThybulleSG,33,5-5,1-1,1-1,0,2,2,1,2,0,0,0,12,+20
F. KorkmazF. KorkmazSG,33,3-11,1-6,0-0,1,4,5,2,0,0,1,1,7,+7
D. GreenD. GreenSF,15,2-4,2-3,0-0,0,2,2,1,0,1,0,0,6,+9
G. NiangG. NiangSF,20,2-4,1-3,0-0,1,1,2,1,0,0,2,4,5,+6
A. HenryA. HenrySF,2,1-2,0-0,0-0,0,0,0,0,0,0,0,1,2,0
A. DrummondA. DrummondC,14,2-4,0-0,1-2,3,3,6,2,3,0,4,3,5,-7
C. BasseyC. BasseyC,2,0-1,0-0,0-0,1,1,2,0,0,1,0,1,0,0
M. PowellM. PowellG,2,0-0,0-0,2-2,0,0,0,0,0,0,0,1,2,0
B. KeyB. KeyG,2,0-1,0-1,0-0,0,1,1,1,0,0,0,0,0,0
C. Brown Jr.C. Brown Jr.G,12,1-2,0-0,1-1,1,2,3,1,2,1,1,1,3,+2
