ORL,LAL,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,39,8-18,2-5,2-4,0,7,7,2,0,0,4,3,20,-15
W. Carter Jr.W. Carter Jr.C,33,6-12,2-6,2-2,2,6,8,3,0,1,2,2,16,-10
M. BambaM. BambaC,12,1-2,0-1,0-0,0,4,4,0,0,2,1,0,2,-20
C. AnthonyC. AnthonyPG,35,6-18,4-11,5-6,2,4,6,5,0,0,3,3,21,-11
G. HarrisG. HarrisSG,33,2-5,2-4,0-0,2,2,4,2,0,0,2,0,6,-6
C. OkekeC. OkekePF,23,1-9,0-5,0-0,0,3,3,0,2,0,2,0,2,+7
R. LopezR. LopezC,18,3-6,0-0,1-2,5,4,9,2,0,1,1,1,7,-6
R.J. HamptonR.J. HamptonPG,15,2-7,1-2,0-0,0,0,0,1,1,0,1,0,5,-2
T. RossT. RossSG,33,4-11,2-4,5-5,3,3,6,2,3,0,2,4,15,+3
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. JamesL. JamesSF,37,12-20,3-7,3-4,1,10,11,10,0,3,6,2,30,+14
D. HowardD. HowardC,23,2-4,0-0,1-2,2,2,4,1,3,2,0,2,5,+11
R. WestbrookR. WestbrookPG,35,9-18,0-0,1-2,2,5,7,5,2,0,5,2,19,+3
A. BradleyA. BradleyPG,29,2-7,2-5,0-0,0,2,2,0,1,1,1,4,6,+12
T. Horton-TuckerT. Horton-TuckerSG,30,7-14,3-6,2-4,1,0,1,3,6,0,1,2,19,+14
C. AnthonyC. AnthonyPF,25,4-9,3-5,2-2,0,3,3,1,0,2,0,1,13,-2
D. JordanD. JordanC,10,2-3,0-0,0-0,0,6,6,0,0,3,0,3,4,+3
W. EllingtonW. EllingtonSG,7,1-1,1-1,0-1,0,3,3,0,0,0,0,0,3,+5
M. MonkM. MonkSG,18,1-4,0-2,0-0,0,3,3,3,0,0,0,0,2,+2
A. ReavesA. ReavesSG,25,1-4,1-2,2-2,0,4,4,1,0,0,0,1,5,-2
