DEN,ORL,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,29,2-5,2-3,3-4,0,1,1,3,0,1,1,4,9,-3
A. GordonA. GordonPF,38,7-12,1-5,2-4,0,8,8,3,0,0,1,2,17,0
W. BartonW. BartonSF,32,5-13,2-6,2-2,0,4,4,3,0,0,2,2,14,-4
N. JokicN. JokicC,36,7-19,0-5,4-5,1,14,15,7,1,0,5,1,18,+2
M. MorrisM. MorrisPG,34,10-15,1-5,1-2,0,2,2,2,0,1,3,1,22,-3
Ja. GreenJa. GreenPF,12,2-5,0-2,0-0,0,1,1,0,1,1,0,2,4,-7
Z. NnajiZ. NnajiPF,18,3-3,2-2,1-2,0,1,1,0,0,1,1,3,9,-2
F. CampazzoF. CampazzoPG,27,2-3,1-1,2-2,0,2,2,4,2,0,0,3,7,-6
M. HowardM. HowardPG,14,1-5,1-5,0-0,0,1,1,0,1,0,1,1,3,-2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,33,6-9,1-1,2-2,0,3,3,5,3,1,3,2,15,+8
W. Carter Jr.W. Carter Jr.C,33,8-11,1-3,1-1,1,7,8,0,0,0,1,3,18,+1
M. BambaM. BambaC,27,4-9,1-6,0-0,0,6,6,2,0,2,1,2,9,+8
C. AnthonyC. AnthonyPG,37,10-21,1-5,3-3,0,8,8,7,0,0,1,2,24,+7
G. HarrisG. HarrisSG,35,4-10,1-4,2-2,0,1,1,3,3,1,1,2,11,+8
C. OkekeC. OkekePF,21,1-3,0-2,2-2,0,3,3,2,0,1,2,2,4,-3
M. WagnerM. WagnerC,15,5-8,0-2,2-3,0,2,2,1,1,0,1,0,12,+4
R.J. HamptonR.J. HamptonPG,12,2-3,0-1,1-4,0,4,4,2,1,0,0,0,5,-2
T. RossT. RossSG,23,4-7,1-3,1-2,0,4,4,4,0,1,2,1,10,-5
M. MulderM. MulderG,5,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-1
