ATL,BKN,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,37,5-14,1-5,2-2,3,9,12,2,1,2,1,3,13,-11
D. HunterD. HunterSF,33,10-11,6-6,0-1,1,1,2,0,1,1,4,4,26,+4
C. CapelaC. CapelaC,33,5-8,0-0,3-3,4,12,16,1,1,0,0,2,13,+10
T. YoungT. YoungPG,37,6-22,2-6,7-8,3,6,9,10,0,0,2,1,21,-2
B. BogdanovicB. BogdanovicSG,29,3-10,1-5,1-1,0,4,4,1,3,0,3,2,8,+3
D. GallinariD. GallinariPF,16,3-7,1-4,0-0,1,2,3,1,0,0,0,0,7,-13
C. ReddishC. ReddishSF,19,1-6,0-3,0-0,0,1,1,2,0,0,1,1,2,-25
G. DiengG. DiengC,3,0-1,0-1,0-0,0,1,1,0,0,0,1,1,0,+1
L. WilliamsL. WilliamsSG,11,1-6,0-3,0-0,0,3,3,5,1,0,0,1,2,-4
K. HuerterK. HuerterSG,23,7-9,2-2,0-0,0,1,1,1,1,1,2,1,16,-8
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,36,13-20,2-6,4-6,0,7,7,5,1,1,3,2,32,+15
B. GriffinB. GriffinPF,31,2-9,2-7,1-1,4,3,7,5,0,1,0,4,7,+2
J. HarrisJ. HarrisSF,34,6-10,6-8,0-0,0,6,6,0,2,1,2,1,18,-10
B. BrownB. BrownSF,31,5-10,0-2,0-0,1,1,2,1,2,1,2,3,10,+1
J. HardenJ. HardenSG,36,5-14,5-11,1-1,0,4,4,11,1,1,3,2,16,-9
P. MillsapP. MillsapPF,12,1-3,0-1,0-0,0,4,4,1,0,1,0,1,2,-6
L. AldridgeL. AldridgeC,17,4-8,2-4,0-0,0,4,4,2,0,2,0,1,10,+7
P. MillsP. MillsPG,22,5-9,4-7,0-0,0,3,3,6,0,0,1,3,14,+17
J. CarterJ. CarterPG,6,0-1,0-0,0-0,1,3,4,2,0,0,1,0,0,+10
D. BembryD. BembrySG,15,2-4,1-2,3-4,1,0,1,1,1,0,2,1,8,+18
