UTAH,MIA,2
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,32,5-7,3-4,2-4,2,3,5,2,6,0,2,2,15,+17
B. BogdanovicB. BogdanovicSF,34,5-11,2-5,4-4,0,5,5,4,0,0,0,0,16,+16
R. GobertR. GobertC,29,4-5,0-0,0-2,2,6,8,0,0,1,1,1,8,-20
M. ConleyM. ConleyPG,32,7-11,3-7,1-1,1,2,3,7,1,1,0,2,18,-3
D. MitchellD. MitchellSG,37,14-28,4-15,5-6,0,0,0,7,2,0,2,3,37,+12
E. PaschallE. PaschallPF,12,1-4,1-4,2-2,0,1,1,0,0,0,0,2,5,-17
H. WhitesideH. WhitesideC,19,3-4,0-0,0-0,2,6,8,1,0,1,0,5,6,+17
J. ClarksonJ. ClarksonPG,18,3-9,1-6,0-0,0,0,0,0,1,0,1,4,7,-27
J. InglesJ. InglesSG,27,1-4,1-4,0-0,0,1,1,5,0,0,0,0,3,-10
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,24,2-2,0-0,2-2,1,2,3,1,0,0,0,1,6,-9
J. ButlerJ. ButlerSF,36,11-15,0-0,5-6,0,3,3,6,0,0,3,0,27,-12
B. AdebayoB. AdebayoC,36,7-12,0-0,3-4,2,4,6,6,1,0,5,4,17,+4
K. LowryK. LowryPG,36,8-11,3-5,1-2,2,10,12,10,1,0,1,3,20,+9
D. RobinsonD. RobinsonSG,23,1-5,1-5,0-0,0,2,2,1,1,0,0,4,3,-6
M. MorrisM. MorrisPF,20,2-4,0-1,0-0,1,2,3,3,0,0,2,0,4,+20
C. MartinC. MartinSF,18,4-6,1-2,0-0,1,3,4,0,0,1,0,3,9,+11
D. DedmonD. DedmonC,12,1-5,0-0,1-1,0,1,1,0,0,0,0,1,3,-1
T. HerroT. HerroPG,34,11-18,6-8,1-2,0,2,2,3,0,0,3,2,29,-1
