DET,LAL,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,33,11-20,4-6,6-6,2,4,6,4,0,1,4,4,32,-3
S. BeyS. BeySF,33,2-9,0-3,2-2,4,7,11,2,3,0,2,3,6,-6
I. StewartI. StewartC,27,2-7,0-0,1-2,2,4,6,1,0,1,3,0,5,-16
C. CunninghamC. CunninghamPG,34,6-16,3-9,0-0,1,10,11,2,0,1,5,1,15,0
K. HayesK. HayesPG,29,2-4,0-2,2-2,0,3,3,8,0,0,1,4,6,-3
T. LylesT. LylesPF,17,5-7,3-4,0-0,3,4,7,2,0,1,0,4,13,+5
C. JosephC. JosephPG,19,1-5,0-0,0-0,0,2,2,3,0,0,0,2,2,-1
F. JacksonF. JacksonPG,28,5-13,3-8,4-5,0,2,2,5,1,0,1,0,17,+9
J. JacksonJ. JacksonSG,7,0-1,0-0,0-0,0,3,3,2,1,0,0,1,0,-3
H. DialloH. DialloSG,14,4-7,0-1,2-2,0,2,2,0,0,0,1,1,10,-2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,38,10-15,2-2,2-3,0,10,10,2,2,3,1,1,24,+4
L. JamesL. JamesSF,37,12-20,4-9,5-8,0,5,5,9,2,1,2,1,33,+14
D. JordanD. JordanC,21,4-4,0-0,1-2,1,5,6,1,2,2,2,3,9,+8
R. WestbrookR. WestbrookPG,37,10-16,1-3,4-8,2,4,6,9,1,0,3,2,25,+4
A. BradleyA. BradleyPG,18,0-5,0-4,0-0,0,1,1,1,2,0,0,1,0,+1
C. AnthonyC. AnthonyPF,20,0-7,0-4,0-0,2,2,4,2,1,0,1,1,0,+3
W. EllingtonW. EllingtonSG,15,2-4,1-3,0-0,0,0,0,1,1,0,0,1,5,-11
M. MonkM. MonkSG,22,1-5,0-3,0-0,0,2,2,2,0,1,1,2,2,-2
A. ReavesA. ReavesSG,6,0-0,0-0,0-0,0,0,0,1,0,0,2,1,0,+2
T. Horton-TuckerT. Horton-TuckerSG,27,4-10,1-4,3-4,1,7,8,4,0,1,0,5,12,-3
