CHA,TOR,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. MartinC. MartinSF,37,2-8,0-2,0-4,3,5,8,2,1,0,0,2,4,-7
M. BridgesM. BridgesSF,31,6-10,2-4,8-8,0,4,4,3,0,0,3,2,22,-15
M. PlumleeM. PlumleeC,32,6-9,0-0,0-2,4,5,9,3,1,0,2,5,12,-18
L. BallL. BallPG,32,8-16,1-5,8-9,1,2,3,7,1,0,4,4,25,-19
T. RozierT. RozierSG,29,5-11,1-5,1-2,1,2,3,6,2,1,1,1,12,-10
P.J. WashingtonP.J. WashingtonPF,4,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3,-4
K. JonesK. JonesPF,4,1-1,0-0,0-0,0,1,1,1,0,0,0,0,2,+7
J. ThorJ. ThorPF,4,2-2,2-2,0-0,0,1,1,1,0,0,1,0,6,+7
N. RichardsN. RichardsC,4,0-1,0-0,0-0,0,1,1,1,0,0,1,0,0,+7
I. SmithI. SmithPG,8,0-1,0-0,0-0,0,2,2,0,0,1,0,1,0,+3
K. Oubre Jr.K. Oubre Jr.SG,27,3-11,2-8,1-2,0,3,3,0,1,0,0,4,9,-11
J. BouknightJ. BouknightSG,29,6-11,1-4,5-5,0,2,2,1,1,0,0,1,18,0
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,39,9-16,1-2,5-5,2,7,9,12,0,1,3,2,24,+17
C. BoucherC. BoucherPF,30,3-6,2-3,4-4,0,7,7,1,2,2,1,4,12,+4
P. AchiuwaP. AchiuwaPF,25,3-6,1-1,2-5,2,5,7,3,0,0,2,1,9,+8
O. AnunobyO. AnunobySF,36,8-14,3-7,5-6,2,5,7,2,2,1,2,2,24,+19
G. Trent Jr.G. Trent Jr.SG,35,11-21,5-10,5-5,0,2,2,2,1,0,0,2,32,+12
Y. WatanabeY. WatanabeSF,22,1-2,1-2,0-2,1,4,5,0,0,0,3,4,3,+3
J. ChampagnieJ. ChampagnieSF,4,0-0,0-0,0-0,0,2,2,1,0,0,0,0,0,+4
M. FlynnM. FlynnPG,26,4-7,1-3,2-2,0,2,2,3,1,0,1,3,11,-2
D. BantonD. BantonPG,17,4-8,2-4,0-0,0,1,1,3,0,3,2,4,10,+11
S. MykhailiukS. MykhailiukSG,3,0-2,0-2,0-0,0,0,0,0,0,0,0,0,0,-8
I. BongaI. BongaG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-8
