HOU,SAC,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,27,5-6,0-1,0-0,1,3,4,2,1,0,4,4,10,+8
C. WoodC. WoodC,33,8-15,3-7,4-7,1,13,14,3,2,1,3,2,23,+3
E. GordonE. GordonSG,32,6-11,2-5,1-1,0,8,8,2,0,0,2,1,15,+26
K. Porter Jr.K. Porter Jr.SG,36,6-12,5-9,6-6,0,4,4,7,2,0,6,3,23,-1
J. GreenJ. GreenSG,29,6-10,1-3,2-2,1,3,4,4,0,0,4,3,15,+8
K. Martin Jr.K. Martin Jr.F,22,4-6,1-2,0-0,0,4,4,1,0,1,0,1,9,-2
A. SengunA. SengunC,15,2-4,0-1,2-3,0,0,0,2,0,1,3,0,6,+3
G. MathewsG. MathewsSG,23,4-6,4-6,5-5,0,1,1,0,0,0,0,5,17,-4
A. BrooksA. BrooksSG,12,0-5,0-5,0-0,0,5,5,1,0,0,0,1,0,-5
J. ChristopherJ. ChristopherSG,11,0-1,0-1,0-0,1,2,3,0,1,0,0,0,0,-6
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. MetuC. MetuPF,26,6-14,1-6,1-1,0,7,7,1,1,0,1,3,14,+4
H. BarnesH. BarnesSF,32,2-7,1-5,7-7,0,2,2,3,2,0,1,0,12,-10
R. HolmesR. HolmesC,15,2-2,0-0,0-0,0,0,0,0,1,0,1,3,4,+2
D. FoxD. FoxPG,26,6-12,1-2,1-3,0,3,3,4,0,0,3,3,14,-3
T. DavisT. DavisSG,37,6-14,2-10,3-3,1,5,6,5,4,0,1,5,17,-5
M. HarklessM. HarklessSF,19,2-4,0-1,1-2,1,1,2,1,0,1,0,0,5,-2
A. LenA. LenC,13,0-3,0-0,1-2,2,2,4,2,0,1,0,4,1,-9
D. JonesD. JonesC,14,1-7,0-1,0-0,1,3,4,1,0,0,0,2,2,-1
D. MitchellD. MitchellPG,28,7-12,2-4,0-1,2,2,4,7,4,0,2,1,16,-6
B. HieldB. HieldSG,30,9-16,5-9,4-5,0,5,5,2,4,0,3,3,27,0
