LAC,BKN,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. IbakaS. IbakaC,22,2-7,0-1,0-0,0,4,4,3,0,1,1,0,4,+1
R. JacksonR. JacksonPG,33,7-15,3-9,2-2,0,3,3,3,1,0,0,1,19,+13
E. BledsoeE. BledsoeSG,30,8-12,4-6,7-9,0,3,3,4,3,2,4,2,27,+16
T. MannT. MannSG,34,7-12,3-6,2-4,2,1,3,0,0,1,1,2,19,+5
A. CoffeyA. CoffeySG,32,5-9,3-5,1-2,1,7,8,5,1,0,0,1,14,+9
J. WinslowJ. WinslowPF,26,4-7,0-2,3-4,0,7,7,2,0,2,0,2,11,+3
J. Ennis IIIJ. Ennis IIIF,16,3-7,0-2,4-4,2,2,4,0,1,0,0,2,10,-3
W. GabrielW. GabrielF,14,2-3,1-2,2-4,1,3,4,1,0,0,1,5,7,-3
X. MoonX. MoonPG,18,4-11,0-3,0-0,0,1,1,1,0,0,2,1,8,-12
K. JohnsonK. JohnsonSG,15,0-3,0-0,1-2,1,2,3,4,1,0,1,3,1,-9
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,39,11-24,2-6,4-5,0,9,9,3,0,1,3,1,28,-7
B. BrownB. BrownSF,22,1-5,0-0,0-0,3,3,6,0,2,0,0,5,2,-7
L. AldridgeL. AldridgeC,21,5-13,0-2,0-0,4,5,9,0,1,0,3,0,10,+1
P. MillsP. MillsPG,33,6-10,5-9,0-0,0,0,0,2,1,0,2,6,17,+5
J. HardenJ. HardenSG,40,9-22,3-11,13-15,2,10,12,13,1,0,4,3,34,-9
B. GriffinB. GriffinPF,7,0-3,0-1,0-0,2,1,3,0,0,0,0,0,0,+1
J. JohnsonJ. JohnsonPF,28,2-5,1-3,0-0,1,1,2,6,1,0,1,3,5,+2
N. ClaxtonN. ClaxtonPF,23,6-8,0-0,1-2,4,6,10,0,1,1,1,0,13,-1
D. BembryD. BembrySG,28,2-7,0-1,3-3,1,5,6,2,2,0,0,2,7,-5
