MIA,UTAH,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,33,5-6,3-3,0-0,5,6,11,3,0,0,4,3,13,+14
B. AdebayoB. AdebayoC,37,4-11,0-0,5-5,3,4,7,7,1,1,1,4,13,-1
K. LowryK. LowryPG,35,8-14,2-6,3-3,0,6,6,4,2,0,5,3,21,-2
T. HerroT. HerroPG,37,10-23,1-7,6-6,0,8,8,2,1,0,4,3,27,+8
D. RobinsonD. RobinsonSG,34,8-14,6-11,0-0,0,4,4,4,1,0,1,5,22,+20
C. MartinC. MartinSF,15,3-8,0-3,0-2,1,0,1,0,0,1,0,1,6,-8
D. DedmonD. DedmonC,11,2-2,0-0,0-0,2,1,3,1,0,0,1,1,4,+5
G. VincentG. VincentPG,15,1-4,0-1,0-0,2,1,3,1,1,0,2,4,2,0
M. StrusM. StrusSG,23,1-3,1-2,0-0,0,5,5,1,0,1,1,1,3,-6
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,35,3-7,1-5,0-0,2,0,2,3,2,2,1,1,7,-8
B. BogdanovicB. BogdanovicSF,28,8-19,6-13,4-4,2,4,6,3,0,0,3,4,26,-7
R. GobertR. GobertC,35,5-7,0-0,4-5,4,9,13,0,3,0,1,1,14,+8
M. ConleyM. ConleyPG,27,2-7,2-5,0-0,0,1,1,8,0,0,1,0,6,-14
D. MitchellD. MitchellSG,37,8-19,3-10,3-5,1,5,6,4,5,0,3,5,22,+5
E. PaschallE. PaschallPF,9,0-3,0-3,1-2,1,0,1,0,0,0,2,1,1,-2
H. WhitesideH. WhitesideC,13,0-1,0-0,0-2,2,3,5,0,1,0,0,3,0,-14
J. ClarksonJ. ClarksonPG,32,8-17,4-13,5-5,0,3,3,3,2,0,4,2,25,+5
J. InglesJ. InglesSG,23,1-5,1-4,1-2,0,1,1,2,0,0,1,2,4,-3
