SAC,PHI,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Bagley IIIM. Bagley IIIPF,20,3-6,0-0,0-0,3,6,9,0,0,1,1,2,6,+2
H. BarnesH. BarnesSF,39,5-16,2-7,4-6,1,7,8,5,0,0,1,1,16,+5
R. HolmesR. HolmesC,31,4-6,0-0,2-2,4,5,9,1,0,0,1,5,10,+11
D. MitchellD. MitchellPG,33,6-14,3-7,0-0,0,3,3,5,1,0,0,3,15,+1
T. HaliburtonT. HaliburtonPG,40,11-19,5-9,11-12,0,3,3,7,3,0,2,0,38,-6
C. MetuC. MetuPF,18,2-5,1-2,0-0,0,2,2,0,1,0,1,1,5,-2
M. HarklessM. HarklessSF,19,0-4,0-2,0-0,0,0,0,0,1,0,1,1,0,-9
D. JonesD. JonesC,16,4-4,1-1,0-0,0,1,1,3,2,1,2,4,9,-11
N. QuetaN. QuetaC,1,0-0,0-0,0-0,0,0,0,0,0,0,1,2,0,-2
B. HieldB. HieldSG,23,1-8,0-7,0-0,2,6,8,3,1,0,3,2,2,+1
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,32,7-12,1-2,1-1,1,7,8,2,1,0,2,3,16,0
J. EmbiidJ. EmbiidC,35,10-18,2-5,14-18,0,12,12,6,0,1,4,0,36,+5
T. MaxeyT. MaxeyPG,41,6-12,1-3,0-1,1,1,2,7,1,0,2,1,13,+5
S. CurryS. CurrySG,32,3-10,2-7,0-0,1,1,2,5,1,1,2,4,8,-1
M. ThybulleM. ThybulleSG,19,3-3,2-2,0-0,0,0,0,0,0,0,1,4,8,-4
D. GreenD. GreenSF,16,4-5,3-4,0-0,0,1,1,0,1,0,0,0,11,+2
G. NiangG. NiangSF,28,1-5,1-4,0-0,0,1,1,3,0,0,2,2,3,0
A. DrummondA. DrummondC,13,1-1,0-0,1-2,0,8,8,0,1,1,2,1,3,-3
F. KorkmazF. KorkmazSG,17,1-4,0-3,3-4,0,1,1,1,3,0,1,1,5,+4
I. JoeI. JoeSG,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+8
C. Brown Jr.C. Brown Jr.G,3,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0,-6
