TOR,MIN,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,41,7-17,0-1,3-3,1,8,9,9,2,0,6,5,17,+11
O. AnunobyO. AnunobySF,30,4-11,0-4,2-2,0,1,1,1,0,0,3,4,10,+1
S. BarnesS. BarnesSF,32,4-9,1-3,0-0,0,4,4,4,3,1,1,0,9,0
K. BirchK. BirchC,20,3-3,0-0,2-2,2,2,4,0,0,2,0,2,8,-2
G. Trent Jr.G. Trent Jr.SG,39,10-24,5-12,5-7,0,4,4,2,1,0,1,2,30,+3
T. YoungT. YoungPF,21,5-9,0-1,0-1,1,4,5,1,1,1,2,3,10,+16
C. BoucherC. BoucherPF,22,1-3,1-1,2-2,2,8,10,0,0,2,0,2,5,+13
P. AchiuwaP. AchiuwaPF,21,5-9,1-3,0-0,2,4,6,1,0,0,0,2,11,+12
M. FlynnM. FlynnPG,7,0-1,0-0,0-0,0,2,2,2,0,0,0,1,0,+7
D. BantonD. BantonPG,8,1-2,0-0,1-2,1,2,3,1,0,0,0,0,3,-1
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,18,2-3,0-0,0-0,2,1,3,4,0,1,0,0,4,-11
A. EdwardsA. EdwardsSF,32,0-8,0-5,6-10,0,3,3,1,0,0,1,3,6,-8
K. TownsK. TownsC,34,9-14,2-3,4-5,0,11,11,3,3,0,2,3,24,+2
P. BeverleyP. BeverleyPG,29,3-5,2-4,2-2,0,2,2,3,1,1,4,5,10,+1
D. RussellD. RussellPG,32,2-11,2-8,2-3,1,2,3,7,0,1,1,2,8,-11
T. PrinceT. PrincePF,13,4-6,1-3,0-0,0,3,3,0,0,1,2,1,9,+2
J. McDanielsJ. McDanielsPF,30,6-13,1-7,5-6,2,5,7,1,1,1,3,3,18,-1
N. ReidN. ReidC,14,2-2,0-0,0-1,0,6,6,2,1,2,0,1,4,-14
J. McLaughlinJ. McLaughlinPG,16,0-3,0-2,2-2,0,1,1,0,0,0,1,0,2,-15
M. BeasleyM. BeasleySG,18,2-11,2-10,0-0,1,1,2,1,0,0,0,0,6,-4
J. NowellJ. NowellSG,4,0-1,0-0,0-0,0,1,1,1,0,0,0,0,0,-1
