MIL,ATL,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,34,9-21,1-5,7-12,1,4,5,6,1,1,3,5,26,-9
B. PortisB. PortisC,32,5-10,1-4,0-0,0,8,8,3,1,0,1,4,11,-7
J. HolidayJ. HolidayPG,35,8-17,1-4,2-2,0,1,1,8,2,1,4,2,19,-17
P. ConnaughtonP. ConnaughtonSG,32,4-8,3-7,0-0,0,5,5,3,1,0,0,0,11,-13
G. AllenG. AllenSG,31,7-11,4-7,0-0,1,2,3,1,1,0,2,2,18,-12
S. OjeleyeS. OjeleyePF,22,1-6,0-4,0-0,2,1,3,0,1,1,0,2,2,-20
J. RobinsonJ. RobinsonF,10,1-4,1-4,0-0,0,0,0,2,1,0,1,0,3,+1
T. AntetokounmpoT. AntetokounmpoSF,5,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1,0
J. NworaJ. NworaSF,22,2-5,2-4,0-0,0,3,3,1,0,0,0,2,6,-21
R. HoodR. HoodSG,17,1-2,1-2,0-0,0,2,2,0,0,0,0,0,3,-2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,31,8-15,0-2,3-5,2,4,6,1,0,1,1,3,19,+14
C. CapelaC. CapelaC,32,6-10,0-0,0-0,3,10,13,2,2,0,3,3,12,+8
T. YoungT. YoungPG,32,16-26,8-13,2-2,2,6,8,10,1,0,5,3,42,+12
B. BogdanovicB. BogdanovicSG,30,2-7,2-5,0-0,0,4,4,2,0,0,1,0,6,+17
K. HuerterK. HuerterSG,33,5-10,1-3,0-0,1,5,6,1,0,0,1,4,11,+13
D. GallinariD. GallinariPF,26,4-8,2-5,0-0,0,3,3,0,0,0,0,2,10,+13
S. HillS. HillSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
C. ReddishC. ReddishSF,17,0-7,0-3,4-4,4,1,5,2,0,0,0,1,4,+9
J. JohnsonJ. JohnsonSF,2,0-2,0-1,0-0,0,1,1,0,0,0,0,0,0,+1
G. DiengG. DiengC,4,0-0,0-0,2-2,1,1,2,0,0,0,0,0,2,+3
S. CooperS. CooperPG,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+1
L. WilliamsL. WilliamsSG,14,4-9,1-2,0-0,0,0,0,2,1,0,0,2,9,+4
D. WrightD. WrightSG,13,1-2,1-1,0-0,2,1,3,1,1,0,0,0,3,+3
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,2,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,+1
S. MaysS. MaysSG,2,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0,+1
