IND,BKN,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,35,7-14,1-4,1-2,2,5,7,6,3,1,3,3,16,-23
J. HolidayJ. HolidaySF,33,2-8,2-5,0-0,0,3,3,1,1,1,2,3,6,+10
M. TurnerM. TurnerC,32,2-7,0-3,5-7,1,8,9,2,1,2,0,3,9,+11
T.J. McConnellT.J. McConnellPG,33,4-14,0-2,0-1,0,4,4,4,2,0,1,4,8,-13
C. DuarteC. DuarteSG,34,9-19,1-4,0-1,1,3,4,2,1,1,4,5,19,-23
D. JarreauD. JarreauF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
T. CraigT. CraigSF,34,9-16,4-7,6-8,5,6,11,3,0,0,2,4,28,0
O. BrissettO. BrissettSF,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-9
G. BitadzeG. BitadzeC,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
B. WanamakerB. WanamakerPG,14,0-5,0-1,0-0,1,2,3,2,0,2,2,3,0,+4
D. Washington Jr.D. Washington Jr.PG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
J. LambJ. LambSG,19,4-10,0-3,4-4,1,4,5,0,1,0,0,2,12,+2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,37,7-10,1-3,7-8,0,11,11,7,1,0,7,2,22,+10
B. GriffinB. GriffinPF,20,1-7,0-4,1-1,1,2,3,0,1,0,1,1,3,+2
J. HarrisJ. HarrisSF,31,3-9,1-6,2-2,0,2,2,1,0,0,3,1,9,-7
B. BrownB. BrownSF,25,4-7,0-0,0-0,2,4,6,0,0,1,0,3,8,-6
J. HardenJ. HardenSG,35,5-11,3-6,16-19,1,7,8,8,1,2,4,3,29,+17
P. MillsapP. MillsapPF,14,2-4,0-1,4-7,1,3,4,0,0,0,0,2,8,+13
L. AldridgeL. AldridgeC,28,10-16,0-1,1-3,4,4,8,0,1,1,1,4,21,+5
P. MillsP. MillsPG,20,2-5,1-2,0-1,1,2,3,2,1,1,0,1,5,-7
J. CarterJ. CarterPG,18,0-4,0-3,0-0,0,2,2,2,2,1,1,2,0,+18
D. BembryD. BembrySG,13,0-3,0-0,0-0,0,3,3,0,2,0,1,2,0,-10
