DAL,HOU,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,23,4-5,1-2,1-2,0,3,3,3,0,0,0,1,10,+20
M. KleberM. KleberPF,26,3-6,2-4,0-1,1,10,11,1,1,1,3,5,8,+31
R. BullockR. BullockSF,23,5-10,5-9,0-0,0,7,7,4,1,0,1,0,15,+20
D. PowellD. PowellC,18,6-8,0-0,3-5,3,2,5,1,0,1,1,2,15,+15
J. BrunsonJ. BrunsonPG,25,7-11,0-1,1-2,1,3,4,10,1,0,2,2,15,+31
T. Hardaway Jr.T. Hardaway Jr.SF,24,5-11,5-10,4-7,0,4,4,7,0,0,0,1,19,+10
S. BrownS. BrownSF,19,4-7,1-3,0-0,0,4,4,0,0,1,0,2,9,+9
M. ChrissM. ChrissSF,9,2-4,0-0,2-4,1,2,3,1,0,0,2,2,6,+7
M. BrownM. BrownC,11,1-3,0-0,0-2,0,5,5,0,0,1,2,2,2,-12
T. BurkeT. BurkePG,16,3-9,1-3,0-0,1,0,1,1,0,0,2,1,7,-7
F. NtilikinaF. NtilikinaPG,16,3-7,1-3,0-0,1,2,3,4,1,0,1,3,7,+2
J. GreenJ. GreenSG,25,6-7,1-1,4-5,3,2,5,2,2,0,0,3,17,-3
T. PinsonT. PinsonG,3,0-2,0-2,0-0,0,0,0,0,0,0,0,0,0,-3
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,26,6-12,2-4,1-2,2,6,8,5,0,0,1,4,15,-18
C. WoodC. WoodC,24,8-13,1-5,3-7,0,3,3,1,1,1,1,2,20,-21
E. GordonE. GordonSG,21,1-5,0-3,3-3,0,2,2,2,0,0,1,0,5,-21
K. Porter Jr.K. Porter Jr.SG,27,4-8,2-3,1-1,1,1,2,4,0,0,2,4,11,-18
J. GreenJ. GreenSG,25,4-8,1-2,3-4,1,2,3,1,1,0,1,1,12,-22
K. Martin Jr.K. Martin Jr.F,17,2-5,1-2,1-2,0,3,3,1,1,1,1,0,6,-16
D. NwabaD. NwabaSF,21,1-6,0-4,3-5,0,5,5,1,0,1,0,0,5,+1
G. MathewsG. MathewsSG,25,4-9,3-8,4-4,0,2,2,0,0,0,1,5,15,-10
A. BrooksA. BrooksSG,15,3-8,1-6,0-0,0,2,2,0,0,0,2,1,7,+3
J. ChristopherJ. ChristopherSG,21,3-8,0-2,1-1,2,4,6,1,2,0,3,2,7,-6
D. NixD. NixSG,9,0-2,0-1,0-0,1,2,3,1,1,0,0,0,0,+4
T. QueenT. QueenG,8,1-3,1-3,0-0,0,1,1,0,0,0,0,1,3,+4
