LAL,LAC,2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,38,12-24,0-2,6-7,7,10,17,2,2,2,1,2,30,-6
S. JohnsonS. JohnsonPF,23,1-3,0-1,0-0,0,3,3,0,2,1,1,2,2,-9
R. WestbrookR. WestbrookPG,36,7-18,1-5,2-3,1,5,6,4,1,0,2,0,17,+5
A. BradleyA. BradleyPG,20,2-4,2-3,0-0,0,0,0,0,0,0,2,2,6,-13
M. MonkM. MonkSG,33,8-19,3-8,2-4,1,6,7,7,0,0,0,2,21,-7
C. AnthonyC. AnthonyPF,11,2-4,2-3,1-2,0,2,2,0,0,1,2,0,7,0
T. ArizaT. ArizaSF,17,1-2,1-2,2-2,0,1,1,0,0,0,0,2,5,+14
K. BazemoreK. BazemoreSF,7,0-3,0-2,1-2,0,0,0,1,0,0,0,0,1,0
D. HowardD. HowardC,10,2-2,0-0,3-5,1,3,4,1,1,0,0,1,7,+5
A. ReavesA. ReavesSG,25,2-2,1-1,0-0,1,1,2,2,0,1,1,2,5,+6
T. Horton-TuckerT. Horton-TuckerSG,21,4-7,1-2,0-0,0,2,2,2,0,1,1,0,9,0
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,26,2-6,0-2,0-0,1,2,3,3,2,3,1,0,4,+3
M. Morris Sr.M. Morris Sr.SF,36,11-16,6-7,1-4,1,6,7,3,0,0,0,1,29,+8
S. IbakaS. IbakaC,34,9-15,0-2,2-3,1,7,8,2,0,2,1,5,20,+10
R. JacksonR. JacksonPG,33,10-20,3-7,2-2,1,7,8,6,1,1,1,5,25,+7
A. CoffeyA. CoffeySG,24,1-3,1-1,0-0,0,4,4,1,0,0,0,0,3,+8
I. HartensteinI. HartensteinC,14,3-6,0-0,0-0,2,4,6,2,1,0,0,3,6,-12
E. BledsoeE. BledsoeSG,20,3-8,0-2,1-1,1,2,3,7,1,0,1,2,7,-5
T. MannT. MannSG,14,2-4,1-3,0-0,0,2,2,1,0,0,1,2,5,-1
L. KennardL. KennardSG,29,4-7,2-4,0-1,0,2,2,3,0,0,2,2,10,-5
B. Boston Jr.B. Boston Jr.SG,10,1-4,0-2,0-0,0,0,0,1,0,0,0,2,2,-8
