OKC,DAL,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,19,1-8,0-2,0-0,2,4,6,1,1,1,0,2,2,-5
J. Robinson-EarlJ. Robinson-EarlPF,23,4-10,1-5,0-0,0,4,4,2,1,0,0,2,9,+2
L. DortL. DortSF,37,7-14,2-5,2-2,0,7,7,2,1,1,3,6,18,-13
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,37,11-18,1-4,11-12,0,6,6,5,2,0,2,3,34,-3
J. GiddeyJ. GiddeySG,32,4-10,2-4,0-0,2,4,6,5,1,0,4,1,10,+6
M. DiakiteM. DiakitePF,6,1-1,0-0,0-0,1,1,2,0,1,0,0,2,2,+4
M. MuscalaM. MuscalaC,17,3-7,1-4,0-0,0,5,5,1,0,0,2,2,7,-4
T. MannT. MannPG,19,1-3,0-1,4-6,0,1,1,2,1,0,1,4,6,+2
T. JeromeT. JeromeSG,18,2-7,2-6,0-0,0,0,0,2,0,0,0,0,6,+5
A. WigginsA. WigginsSG,31,2-5,2-4,2-4,0,5,5,0,2,0,1,1,8,-4
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,34,6-11,4-7,1-2,4,6,10,2,2,0,2,2,17,+1
M. KleberM. KleberPF,15,3-6,2-4,0-0,1,2,3,0,0,0,0,0,8,-1
K. PorzingisK. PorzingisC,28,6-11,1-4,0-0,1,7,8,1,1,4,2,4,13,+4
J. BrunsonJ. BrunsonPG,38,5-13,0-3,4-4,0,5,5,8,2,0,2,4,14,+14
L. DoncicL. DoncicPG,39,4-17,0-6,12-14,2,9,11,12,3,3,2,2,20,+12
T. Hardaway Jr.T. Hardaway Jr.SF,33,4-14,3-7,1-2,0,5,5,2,1,0,2,0,12,0
S. BrownS. BrownSF,5,0-1,0-1,0-0,0,0,0,0,0,0,1,2,0,+1
D. PowellD. PowellC,20,3-3,0-0,4-4,3,1,4,1,0,0,0,1,10,-1
T. BurkeT. BurkePG,4,1-4,1-2,0-0,0,0,0,0,0,0,0,0,3,-9
F. NtilikinaF. NtilikinaPG,8,1-3,1-3,0-0,0,1,1,1,0,0,0,0,3,-2
J. GreenJ. GreenSG,18,2-5,0-0,0-2,0,0,0,1,1,0,0,4,4,-9
