MEM,POR,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,18,3-13,1-7,0-0,1,1,2,4,0,0,2,5,7,+2
S. AdamsS. AdamsC,18,2-8,0-0,0-0,5,2,7,0,0,0,0,4,4,-20
J. MorantJ. MorantPG,32,5-12,3-6,4-5,2,7,9,10,1,0,9,2,17,-25
D. BaneD. BaneSG,23,7-12,4-7,1-1,0,3,3,1,1,1,2,0,19,+1
D. MeltonD. MeltonSG,25,0-8,0-5,0-2,1,6,7,1,2,1,1,0,0,-19
B. ClarkeB. ClarkePF,15,3-4,0-0,0-2,2,2,4,1,0,0,0,2,6,+3
S. AldamaS. AldamaPF,6,3-6,1-2,0-1,2,0,2,0,0,0,0,1,7,+6
K. AndersonK. AndersonSF,22,2-6,1-2,1-2,2,4,6,3,1,0,2,2,6,-16
K. TillieK. TillieSF,6,0-4,0-3,0-0,1,0,1,0,2,0,1,0,0,+6
Tillman Sr.T.  Sr.C,7,1-1,1-1,0-0,0,0,0,0,1,1,2,1,3,-11
T. JonesT. JonesPG,15,3-6,2-4,0-0,0,0,0,1,0,0,0,1,8,-11
J. KoncharJ. KoncharSG,17,3-5,1-2,0-2,4,3,7,4,1,0,2,2,7,+5
S. MerrillS. MerrillSG,12,2-6,2-6,0-0,0,0,0,2,0,0,0,1,6,-10
Z. WilliamsZ. WilliamsSG,19,1-3,1-3,2-2,1,0,1,0,0,0,0,4,5,-17
J. CulverJ. CulverG,6,0-2,0-2,1-2,0,1,1,0,0,0,0,0,1,+6
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,27,1-4,1-4,0-0,0,4,4,0,0,1,0,3,3,+8
N. LittleN. LittleSF,27,3-4,0-1,3-3,2,4,6,0,1,1,3,4,9,+5
J. NurkicJ. NurkicC,23,6-8,0-1,5-8,2,6,8,0,3,1,0,2,17,+13
D. LillardD. LillardPG,32,6-22,4-11,4-4,0,3,3,10,1,0,2,0,20,+16
C. McCollumC. McCollumSG,32,8-21,4-9,5-6,1,5,6,2,2,1,2,3,25,+23
L. Nance Jr.L. Nance Jr.PF,15,4-6,0-1,0-0,3,2,5,1,1,0,1,1,8,+18
BrownBrown PF,5,1-2,0-0,0-0,0,2,2,1,1,1,0,0,2,-6
C. ZellerC. ZellerC,25,3-4,0-0,4-6,5,2,7,1,0,0,2,5,10,+7
D. Smith Jr.D. Smith Jr.PG,19,1-2,1-1,2-4,0,3,3,5,0,1,2,2,5,+8
A. SimonsA. SimonsSG,28,6-10,5-7,0-0,0,3,3,2,2,0,1,0,17,+14
C. EllebyC. EllebySG,5,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,-6
