ATL,CLE,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,27,3-8,0-3,0-2,3,9,12,1,1,1,2,5,6,+10
D. HunterD. HunterSF,30,5-16,2-8,0-0,1,2,3,1,0,0,0,3,12,-11
C. CapelaC. CapelaC,27,5-12,0-0,0-2,7,7,14,1,0,2,1,3,10,-10
T. YoungT. YoungPG,35,8-22,1-6,7-7,0,1,1,7,3,0,2,1,24,-14
B. BogdanovicB. BogdanovicSG,27,2-7,1-3,0-0,0,2,2,2,0,0,0,2,5,-21
S. HillS. HillSF,13,2-4,2-4,0-0,0,3,3,1,0,0,0,3,6,+3
C. ReddishC. ReddishSF,28,7-14,3-5,2-4,2,4,6,0,0,0,0,3,19,-12
G. DiengG. DiengC,19,2-3,1-1,0-0,3,5,8,1,0,0,2,1,5,+7
D. WrightD. WrightSG,13,2-4,0-0,0-0,1,3,4,4,0,0,1,0,4,+8
K. HuerterK. HuerterSG,22,2-9,0-4,0-0,0,1,1,2,1,0,1,2,4,+10
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,32,3-15,1-6,5-6,3,5,8,2,1,2,0,0,12,-4
J. AllenJ. AllenC,33,5-9,0-0,1-2,1,13,14,0,2,0,3,1,11,0
E. MobleyE. MobleyC,35,7-12,0-2,3-3,2,9,11,1,2,4,1,3,17,+6
R. RubioR. RubioPG,35,9-15,3-7,2-2,0,6,6,8,1,0,3,3,23,+16
C. SextonC. SextonPG,28,5-14,0-2,2-4,0,1,1,5,0,0,3,5,12,+4
K. LoveK. LovePF,24,3-7,1-3,5-6,2,4,6,3,0,0,0,0,12,+11
C. OsmanC. OsmanSF,21,2-9,1-6,0-0,1,3,4,1,0,0,0,1,5,-5
I. OkoroI. OkoroSF,34,3-8,1-2,2-4,3,1,4,3,0,0,0,3,9,+2
