DEN,CHI,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,32,5-9,1-1,3-3,2,11,13,0,0,1,0,2,14,+7
A. GordonA. GordonPF,39,7-16,2-6,2-4,3,3,6,1,0,0,3,2,18,+2
W. BartonW. BartonSF,35,8-20,3-9,0-0,2,3,5,1,0,1,2,2,19,-24
N. JokicN. JokicC,36,6-17,1-5,4-6,1,11,12,15,2,0,3,2,17,+7
M. MorrisM. MorrisPG,35,8-13,3-5,0-0,0,4,4,7,1,0,1,2,19,+7
Ja. GreenJa. GreenPF,11,1-7,0-2,0-0,0,2,2,0,0,0,0,3,2,-22
Z. NnajiZ. NnajiPF,15,1-4,0-1,1-2,2,1,3,0,0,0,0,1,3,-16
P. CornelieP. CornelieF,1,0-2,0-1,0-0,0,1,1,0,0,0,0,1,0,+3
V. CancarV. CancarSF,1,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3,+3
F. CampazzoF. CampazzoPG,21,0-5,0-1,0-0,0,0,0,5,1,0,0,1,0,-11
M. HowardM. HowardPG,1,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+3
D. ReedD. ReedSG,13,0-1,0-0,0-0,1,3,4,1,1,0,0,1,0,-19
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Jones Jr.D. Jones Jr.SF,28,5-12,1-5,1-2,4,5,9,1,0,1,1,4,12,-6
N. VucevicN. VucevicC,35,8-24,3-8,1-2,1,9,10,2,1,1,2,2,20,-5
L. BallL. BallPG,40,7-15,4-8,2-3,5,5,10,4,0,4,2,1,20,+16
Z. LaVineZ. LaVineSG,39,13-23,3-9,3-4,0,3,3,8,1,0,3,3,32,+17
A. DosunmuA. DosunmuSG,42,4-6,1-2,2-2,1,5,6,8,1,0,3,2,11,-2
T. Brown Jr.T. Brown Jr.SF,24,2-6,0-1,2-3,2,6,8,1,0,0,0,1,6,+12
T. BradleyT. BradleyC,12,1-2,0-0,1-2,0,6,6,1,0,1,0,0,3,+18
M. SimonovicM. SimonovicC,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-1
D. DotsonD. DotsonPG,1,0-0,0-0,2-2,0,0,0,0,0,0,0,0,2,-3
M. ThomasM. ThomasSG,19,1-3,1-2,0-0,0,3,3,0,1,0,0,2,3,+14
