WSH,IND,2
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,39,6-12,2-4,0-0,0,4,4,2,1,1,1,1,14,+1
D. GaffordD. GaffordC,20,7-8,0-0,0-1,3,5,8,0,0,0,0,4,14,-9
A. HolidayA. HolidayPG,21,5-9,0-1,1-2,0,1,1,5,3,0,1,4,11,-5
B. BealB. BealSG,39,12-19,1-3,9-10,1,1,2,4,0,0,1,3,34,-9
K. Caldwell-PopeK. Caldwell-PopeSG,31,3-11,2-3,0-0,1,2,3,4,1,0,3,2,8,-6
A. GillA. GillPF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+8
D. BertansD. BertansSF,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-7
C. KispertC. KispertSF,19,4-6,2-2,0-0,1,1,2,0,1,0,1,2,10,+4
D. AvdijaD. AvdijaSF,16,1-4,0-0,0-0,2,1,3,3,1,0,0,3,2,+1
M. HarrellM. HarrellC,26,4-5,0-0,3-4,1,4,5,2,3,1,3,0,11,-5
R. NetoR. NetoPG,23,1-6,0-1,4-4,0,2,2,5,1,0,2,0,6,-3
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,36,11-15,0-1,8-8,4,6,10,6,3,1,3,3,30,+14
M. TurnerM. TurnerC,30,2-5,0-3,1-1,0,7,7,1,0,4,2,3,5,-3
M. BrogdonM. BrogdonPG,36,6-13,0-2,5-5,2,4,6,8,0,0,2,3,17,+1
C. LeVertC. LeVertSG,33,9-18,1-2,0-0,0,0,0,2,1,3,1,3,19,-1
C. DuarteC. DuarteSG,25,4-8,1-4,4-4,3,2,5,1,4,0,0,0,13,+7
O. BrissettO. BrissettSF,29,4-6,3-3,1-2,2,6,8,1,0,1,1,1,12,+7
B. WanamakerB. WanamakerPG,13,2-4,0-1,0-0,0,0,0,4,0,0,1,3,4,-1
J. LambJ. LambSG,19,3-8,2-4,2-2,1,0,1,1,1,0,3,1,10,+7
K. MartinK. MartinSG,19,2-5,2-3,0-0,1,2,3,1,1,1,2,3,6,-1
