WSH,DEN,2
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. AvdijaD. AvdijaSF,17,2-7,0-4,0-0,0,3,3,1,3,1,2,2,4,-28
D. GaffordD. GaffordC,21,3-6,0-0,0-0,1,4,5,1,0,1,1,4,6,-5
S. DinwiddieS. DinwiddiePG,24,3-8,0-2,3-5,1,4,5,3,0,0,4,4,9,-10
B. BealB. BealSG,39,8-19,2-5,1-3,1,2,3,10,0,1,2,4,19,-13
K. Caldwell-PopeK. Caldwell-PopeSG,30,5-16,3-10,0-0,1,2,3,2,1,1,0,3,13,-12
D. BertansD. BertansSF,31,8-13,5-9,0-0,0,5,5,0,1,1,0,5,21,+22
C. KispertC. KispertSF,20,1-3,1-2,1-2,1,2,3,2,1,0,0,0,4,+7
M. HarrellM. HarrellC,27,4-7,0-0,0-2,1,5,6,3,0,0,0,0,8,-1
R. NetoR. NetoPG,16,1-3,0-1,3-3,0,2,2,2,0,0,1,0,5,0
A. HolidayA. HolidayPG,15,6-8,1-1,5-6,0,6,6,1,1,0,0,4,18,+10
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,28,4-6,1-1,4-4,0,5,5,0,0,0,2,2,13,+15
A. GordonA. GordonPF,39,6-14,1-4,3-4,2,3,5,3,0,0,2,2,16,+7
N. JokicN. JokicC,31,9-14,1-2,9-11,2,17,19,9,3,1,4,0,28,+21
M. MorrisM. MorrisPG,32,8-14,3-7,3-4,0,6,6,5,0,0,0,2,22,+14
D. ReedD. ReedSG,24,0-4,0-3,2-2,0,5,5,1,2,0,0,1,2,+6
Z. NnajiZ. NnajiPF,19,1-3,0-2,2-2,0,4,4,2,1,0,0,2,4,-3
V. CancarV. CancarSF,9,2-3,1-1,0-0,0,0,0,1,0,1,1,1,5,-1
F. CampazzoF. CampazzoPG,27,2-9,0-5,4-4,0,3,3,5,2,0,2,4,8,-15
M. HowardM. HowardPG,12,3-5,3-4,0-0,0,0,0,0,0,0,1,5,9,-8
B. HylandB. HylandPG,20,2-7,0-3,2-2,0,2,2,0,0,0,1,0,6,-6
