IND,NO,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. HolidayJ. HolidaySF,22,3-8,0-3,2-2,1,0,1,1,0,0,1,1,8,-9
T. CraigT. CraigSF,30,5-8,3-5,0-0,2,2,4,2,0,1,0,4,13,-12
G. BitadzeG. BitadzeC,22,4-7,0-1,4-6,3,2,5,3,0,0,3,5,12,-4
C. LeVertC. LeVertSG,32,8-21,3-6,0-2,2,4,6,8,0,0,4,2,19,-7
C. DuarteC. DuarteSG,27,4-11,2-6,4-4,0,4,4,3,1,1,0,2,14,-4
I. JacksonI. JacksonF,12,2-4,0-1,2-2,0,4,4,1,0,2,1,5,6,+9
O. BrissettO. BrissettSF,33,1-5,1-4,3-5,1,8,9,0,2,2,2,4,6,0
D. Washington Jr.D. Washington Jr.PG,23,7-12,7-12,0-0,0,2,2,3,0,0,0,1,21,+3
J. LambJ. LambSG,22,2-5,1-4,2-2,1,1,2,0,2,0,1,1,7,+2
L. StephensonL. StephensonG,17,2-6,2-4,1-2,0,4,4,5,0,1,3,3,7,+2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. TempleG. TempleSF,29,6-13,0-3,2-2,1,3,4,0,0,0,0,1,14,-8
H. JonesH. JonesSF,34,4-9,0-3,1-2,1,3,4,2,1,2,0,4,9,+5
J. ValanciunasJ. ValanciunasC,30,6-11,0-0,4-5,5,7,12,6,0,1,3,4,16,+9
D. GrahamD. GrahamPG,35,8-14,5-9,4-4,0,3,3,6,1,0,1,1,25,+8
J. HartJ. HartSG,36,6-11,1-5,9-9,1,9,10,2,1,0,3,5,22,-2
G. ClarkG. ClarkF,12,0-3,0-2,0-0,0,2,2,0,0,0,0,0,0,-7
J. HayesJ. HayesC,17,6-10,0-1,2-2,2,5,7,0,2,0,2,4,14,+4
J. AlvaradoJ. AlvaradoPG,12,1-4,0-2,1-1,0,0,0,1,1,0,0,2,3,+2
N. Alexander-WalkerN. Alexander-WalkerSG,34,4-13,0-5,6-6,2,1,3,6,1,1,2,1,14,+9
