DEN,SA,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,23,2-5,0-0,0-0,1,0,1,1,0,1,0,6,4,+1
A. GordonA. GordonPF,35,9-12,0-0,7-8,2,4,6,3,0,1,1,2,25,-4
W. BartonW. BartonSF,34,8-16,3-7,0-0,0,3,3,4,2,0,3,2,19,-9
N. JokicN. JokicC,35,8-19,2-8,4-4,2,11,13,10,2,1,2,3,22,-5
M. MorrisM. MorrisPG,32,5-13,3-7,0-0,0,2,2,5,0,0,1,2,13,+1
Ja. GreenJa. GreenPF,12,3-6,2-4,1-1,0,1,1,0,0,0,0,0,9,-7
Z. NnajiZ. NnajiPF,14,0-2,0-1,0-0,0,0,0,2,0,1,1,1,0,-7
P. CornelieP. CornelieF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
F. CampazzoF. CampazzoPG,25,4-7,4-6,0-0,0,2,2,3,1,1,0,2,12,-13
M. HowardM. HowardPG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
B. HylandB. HylandPG,14,2-10,1-4,0-0,0,1,1,1,1,0,0,3,5,-12
D. ReedD. ReedSG,14,1-4,0-2,0-0,0,4,4,0,1,0,0,0,2,-5
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,28,6-12,3-7,2-2,0,3,3,0,0,0,1,1,17,+12
K. Bates-DiopK. Bates-DiopSF,31,3-8,1-2,0-2,3,6,9,2,2,0,2,3,7,+4
J. PoeltlJ. PoeltlC,30,4-7,0-0,1-3,6,3,9,7,0,2,2,5,9,+5
D. WhiteD. WhitePG,35,9-14,2-6,3-4,0,6,6,4,1,2,1,3,23,-3
D. MurrayD. MurrayPG,35,7-16,3-8,3-4,3,5,8,9,1,0,5,3,20,+9
T. YoungT. YoungPF,1,0-0,0-0,0-0,0,1,1,1,0,0,0,0,0,0
D. EubanksD. EubanksPF,17,5-8,1-1,3-3,1,5,6,0,0,1,1,2,14,+7
T. JonesT. JonesPG,13,0-0,0-0,0-0,1,1,2,5,0,0,1,1,0,+2
B. ForbesB. ForbesSG,6,1-3,1-1,0-0,0,1,1,1,0,0,0,0,3,+7
L. Walker IVL. Walker IVSG,26,7-12,3-5,4-4,0,4,4,3,0,0,0,1,21,+9
D. VassellD. VassellSG,17,4-8,1-5,0-0,0,5,5,0,1,2,0,2,9,+8
J. PrimoJ. PrimoSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
