LAC,MEM,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
I. ZubacI. ZubacC,27,5-8,0-0,3-3,2,5,7,2,0,1,1,3,13,-10
R. JacksonR. JacksonPG,30,7-16,4-8,0-0,0,2,2,5,1,0,3,1,18,-13
E. BledsoeE. BledsoeSG,25,1-2,0-1,2-2,1,3,4,3,1,0,1,1,4,-2
P. GeorgeP. GeorgeSG,31,9-18,5-9,0-0,1,4,5,6,0,1,1,1,23,-18
A. CoffeyA. CoffeySG,29,2-8,2-6,2-2,1,2,3,1,0,1,3,2,8,+1
I. HartensteinI. HartensteinC,20,5-6,0-0,1-1,1,5,6,4,1,2,1,3,11,+2
T. MannT. MannSG,24,2-9,1-5,0-0,1,1,2,1,0,0,0,2,5,-8
L. KennardL. KennardSG,24,6-8,3-4,0-0,0,2,2,1,1,0,1,1,15,-15
B. Boston Jr.B. Boston Jr.SG,20,2-9,0-2,0-0,0,2,2,1,2,1,1,1,4,-3
J. ScrubbJ. ScrubbSG,8,3-6,1-4,0-0,0,1,1,0,0,0,1,0,7,+6
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,29,7-16,3-7,1-1,2,4,6,1,0,4,1,2,18,+17
D. BrooksD. BrooksSF,27,7-14,1-3,3-3,0,1,1,2,1,0,1,3,18,+22
S. AdamsS. AdamsC,27,1-4,0-0,0-0,5,5,10,5,0,1,4,3,2,+15
J. MorantJ. MorantPG,31,13-21,2-5,0-0,0,5,5,5,1,0,1,1,28,+3
D. BaneD. BaneSG,29,7-11,2-3,0-0,1,4,5,2,1,1,1,2,16,+2
B. ClarkeB. ClarkePF,15,7-9,0-0,0-0,1,4,5,1,1,0,0,1,14,+6
S. AldamaS. AldamaPF,2,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,-3
K. AndersonK. AndersonSF,22,3-6,0-1,0-0,1,2,3,3,1,1,1,1,6,-12
K. TillieK. TillieSF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
X. TillmanX. TillmanC,2,1-2,0-0,0-0,0,0,0,0,0,0,0,0,2,-3
T. JonesT. JonesPG,15,2-2,1-1,1-2,0,4,4,6,1,0,0,0,6,+12
J. KoncharJ. KoncharSG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
D. MeltonD. MeltonSG,23,2-5,2-3,0-0,1,4,5,3,2,0,1,2,6,-4
S. MerrillS. MerrillSG,2,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,-3
Z. WilliamsZ. WilliamsSG,13,2-4,0-2,0-0,1,0,1,0,0,0,1,2,4,+14
